record_id,ideology_response,gender,race,age,zip,variable1,variable2,variable3,variable4,variable5
1288,Conservative,female,caucasian,53,3103,0.10224,0.03755,54779,0.72316,41.9
1290,Moderate,female,caucasian,37,3062,0.02451,0.11662,68513,0.20742,89.8
1293,Conservative,female,caucasian,74,8022,0.01036,0.17099,105625,0.01678,21.4
1295,Liberal,female,asian,76,8852,0,0.35187,141174,0.01192,87.8
1303,Liberal,female,caucasian,53,88001,0,0.03829,16016,0.5772,87
1304,Moderate,female,hispanic,65,87144,0.00488,0.09585,70063,0.00521,34.6
1306,Moderate,female,caucasian,55,89030,0,0.01153,54861,0,82.9
1311,Liberal,female,caucasian,70,14850,0.04357,0.44928,58561,0.334,80.1
1312,Moderate,female,black,47,12701,0.30492,0.07305,18880,0.5367,80.2
1315,Moderate,female,caucasian,60,11360,0.03261,0.10899,92534,0.10898,74.4
1317,Moderate,female,asian,33,11357,0.01783,0.13777,86667,0.15699,92
1323,Moderate,female,caucasian,68,11788,0,0.13767,109479,0,87.9
1325,Moderate,female,caucasian,65,13833,NA,NA,NA,NA,87.2
1326,Moderate,female,caucasian,50,14625,0,0.04005,39315,0.25305,47.3
1327,Moderate,female,caucasian,68,14214,0,0.54902,49934,0.34852,88.8
1328,Conservative,female,caucasian,70,14223,0,0.10063,68341,0.11035,75
1332,Liberal,female,asian,43,11365,0.05983,0.10097,54870,0.45198,80.6
1333,Conservative,female,caucasian,47,11214,0.04233,0.11691,28587,0.62903,15.3
1336,Moderate,female,caucasian,29,11230,0.02552,0.3219,80417,0.32849,81.3
1338,Liberal,female,hispanic,28,11772,0,0.13255,43684,0.52698,78.6
1341,Liberal,female,hispanic,25,11237,0.11677,0.02293,35179,1,82.2
1345,Dont Know/ Refused,female,caucasian,58,45245,0,0.07542,65750,0,36.6
1349,Moderate,female,caucasian,77,44870,0,0.09402,46815,0.2103,91.5
1350,Moderate,female,caucasian,38,45103,0.00469,0.04369,47917,0.21584,41.5
1351,Conservative,female,black,70,45405,0,0.03404,22277,0.55926,87.4
1352,Moderate,female,black,48,44104,0,0.02279,11959,0.60116,96.1
1356,Conservative,female,caucasian,67,45801,0,0,6875,0.37219,11.2
1357,Liberal,female,caucasian,52,43217,0.02802,0.12046,49041,0.23461,29.6
1358,Moderate,female,black,42,45220,0,0.03798,36923,0,89.1
1360,Liberal,female,caucasian,32,43240,0,0.18137,86063,0.1288,82.5
1362,Moderate,female,caucasian,37,45227,0,0.07712,50357,0.02927,80.9
1363,Moderate,female,black,40,44104,0.2521,0.00785,26413,0.343,93.9
1365,Moderate,female,caucasian,55,74338,0.02579,0.03481,36655,0,16.2
1367,Dont Know/ Refused,female,caucasian,44,74881,0,0.02483,31726,0.05071,53.7
1370,Moderate,female,caucasian,68,74012,0,0.09576,43574,0.09018,63.9
1371,Moderate,female,black,40,74112,0.0189,0.09046,45264,0.17172,50.2
1372,Dont Know/ Refused,female,black,62,73111,0,0.04069,34554,0.07692,78.9
1373,Moderate,female,caucasian,69,73106,0.0578,0.07512,34821,0.07191,82.5
1374,Dont Know/ Refused,female,caucasian,31,74128,0,0.0788,43696,0.22303,59.6
1375,Conservative,female,black,25,97224,0.03255,0.0525,46959,0.42594,94.1
1376,Moderate,female,caucasian,37,97411,0.0687,0.09298,35064,0,56.2
1379,Moderate,female,caucasian,67,97225,0.06203,0.19113,51346,0.24907,85.3
1381,Conservative,female,caucasian,28,97026,0,0.01926,63417,0,13.3
1382,Moderate,female,caucasian,63,97146,0.02764,0.07678,58672,0.03645,47.3
1384,Moderate,female,caucasian,61,97702,0.44134,0.10486,22321,0.30441,75.1
1388,Moderate,female,caucasian,71,15963,0.00677,0.07566,27772,0.09054,86.6
1389,Conservative,female,caucasian,77,17055,0.00862,0.13596,67422,0.10829,31.1
1391,Liberal,female,black,73,19146,0.13445,0.04688,18419,0,96.4
1394,Moderate,female,caucasian,51,19002,0.15569,0.04976,32381,0.15139,92.2
1395,Moderate,female,caucasian,31,19464,0.15287,0.03765,28187,0.41631,88.7
1396,Moderate,female,caucasian,68,16148,0,0.0188,49712,0.00857,76.8
1403,Moderate,female,caucasian,34,18201,0.02857,0.01245,42628,0.01094,90.2
1406,Conservative,female,caucasian,63,16502,0.07895,0.00443,17722,0.51114,30
1407,Moderate,female,caucasian,72,29047,0.01156,0.06234,37402,0.01609,28
1408,Conservative,female,caucasian,66,29646,0,0.04913,28000,0,14.6
1410,Liberal,female,black,53,29306,0.03305,0.05236,34552,0.01548,64
1411,Conservative,female,caucasian,53,29153,0.01679,0.03297,30000,0,17.6
1412,Dont Know/ Refused,female,black,35,29040,0,0.035,30208,0,55.7
1415,Moderate,female,black,31,29605,0,0.02594,33000,0.14909,72.2
1417,Moderate,female,black,76,29720,0,0.01942,21902,0.29868,63.6
1420,Liberal,female,caucasian,49,38327,0,0.02719,34357,0,56.9
1421,Conservative,female,caucasian,32,37909,0.01604,0.33378,79679,0.27767,40.3
1422,Dont Know/ Refused,female,caucasian,67,38483,0.03936,0.02851,40833,0,51.1
1427,Liberal,female,caucasian,33,77388,0.00179,0.13427,104856,0.00235,62.4
1429,Moderate,female,caucasian,51,76513,0,0.21528,77143,0.12569,63.2
1430,Conservative,female,caucasian,57,75559,0.01536,0.06808,47031,0.01365,25.6
1431,Moderate,female,caucasian,55,77422,0.0158,0.01255,36250,0,34.5
1433,Conservative,female,caucasian,59,75104,0,0.17141,90583,0,34.4
1436,Liberal,female,caucasian,33,77035,0,0.16569,66477,0,71.6
1440,Moderate,female,caucasian,69,79720,0.04271,0.02782,33344,0,38.3
1441,Conservative,female,caucasian,72,76667,0,0.02415,36852,0.06491,27.1
1442,Conservative,female,caucasian,37,77301,0,0.03766,52159,0,44.9
1445,Conservative,female,caucasian,33,76086,0,0.05408,51148,0,38.7
1446,Conservative,female,caucasian,58,76132,0.00793,0.15173,32054,0.96226,46.7
1447,Moderate,female,black,38,76134,0.02552,0.06079,58977,0,81
1448,Liberal,female,caucasian,33,75418,0.04557,0.03481,56037,0,58.8
1449,Liberal,female,hispanic,39,77901,0,0.00334,43438,0.11016,49.2
1450,Moderate,female,caucasian,55,76574,0.03738,0.01836,56000,0,38.1
1451,Moderate,female,black,45,75134,0,0.01174,46979,0.05137,77
1452,Liberal,female,caucasian,71,78258,0.0098,0.31502,130293,0.14457,47.5
1456,Moderate,female,caucasian,28,77479,0.02413,0.27437,118929,0.01734,48.6
1457,Conservative,female,caucasian,27,78260,0,0.16901,90850,0,44.4
1458,Moderate,female,caucasian,38,75501,0.02,0.07305,39968,0,38.2
1460,Conservative,female,caucasian,27,76048,0,0.03142,45609,0.0876,40.7
1462,Conservative,female,caucasian,26,76134,0,0.19832,72941,0,44.3
1463,Moderate,female,hispanic,22,78233,0.0155,0.06401,54300,0.01274,55.5
1464,Liberal,female,caucasian,56,84118,0,0.02386,39254,0.03436,86.6
1465,Moderate,female,caucasian,49,84075,0.0243,0.1213,77567,0,76
1466,Dont Know/ Refused,female,hispanic,53,23504,0.01603,0.0303,25478,0.14201,86.8
1467,Moderate,female,caucasian,59,24273,0,0.10417,25417,0.22712,58.6
1468,Conservative,female,caucasian,73,23238,0.0079,0.25238,78026,0.02336,45.7
1471,Moderate,female,caucasian,73,22315,0.07587,0.24127,111809,0,16.9
1473,Conservative,female,caucasian,59,24266,0,0.05824,34289,0,52.9
1474,Conservative,female,caucasian,50,23602,0,0.05752,67336,0,18
1476,Liberal,female,caucasian,48,24330,0.05495,0.02733,25500,0,32.4
1480,Moderate,female,caucasian,37,23116,0,0.12992,61250,0,39
1481,Liberal,female,black,48,23669,0,0.11631,67656,0.00871,86.6
1482,Conservative,female,black,53,23970,0,0.01589,34450,0,61.6
1485,Dont Know/ Refused,female,caucasian,25,22304,0.0149,0.24355,64560,0.59955,85
1488,Moderate,female,black,30,22407,0,0.09746,80849,0.21613,62.1
1489,Dont Know/ Refused,female,caucasian,28,22645,0.02399,0.08143,59630,0.1032,65.9
1491,Dont Know/ Refused,female,caucasian,64,5819,0.11416,0.11923,29479,0.5194,51.8
1494,Moderate,female,caucasian,36,99205,0.04963,0.06743,46875,0.14245,71.9
1495,Conservative,female,caucasian,62,98335,0,0.18682,97639,0.01218,44.1
1497,Moderate,female,caucasian,37,98685,0.066,0.11173,80234,0.01068,66.7
1499,Conservative,female,caucasian,36,99204,0.0696,0.11923,22283,0.537,92.8
1501,Liberal,female,asian,21,98198,0,0.09101,76660,0,84.7
1502,Conservative,female,caucasian,38,53095,0,0.14508,99830,0.03815,31.4
1504,Dont Know/ Refused,female,caucasian,46,54956,0.04306,0.01262,28203,0.11111,39.4
1506,Moderate,female,caucasian,56,26537,0.03261,0.11905,31131,0.22466,65.8
1507,Moderate,female,caucasian,54,25428,0.02918,0.06311,56602,0.09494,61.5
1510,Dont Know/ Refused,female,caucasian,34,25276,0,0.03684,31711,0,43
1511,Conservative,female,caucasian,58,82604,0,0.11191,64007,0,6.2
1512,Moderate,female,caucasian,53,35806,0,0.24441,72207,0.03813,24.8
1513,Moderate,female,caucasian,57,36535,0.0026,0.04625,33038,0.01003,36.3
1514,Moderate,female,black,48,35044,0,0.06887,39412,0.02626,74.3
1516,Liberal,female,caucasian,77,36830,0.04427,0.19608,38824,0.21564,64.9
1519,Moderate,female,caucasian,32,72956,0.01305,0.06193,50750,0,18.9
1521,Moderate,female,caucasian,69,71655,0,0.13398,29079,0.18051,27.1
1522,Conservative,female,caucasian,68,86326,0.04374,0.10929,56337,0,49.2
1523,Liberal,female,caucasian,64,85375,0,0.10719,45855,0,90.9
1525,Liberal,female,caucasian,68,85374,0,0.205,61103,0,94.8
1527,Moderate,female,caucasian,59,85203,0.01956,0.07027,33496,0.62867,82.8
1529,Moderate,female,caucasian,38,85355,0.00651,0.10068,85880,0,94.2
1531,Moderate,female,caucasian,50,86301,0.15258,0.02054,35156,0.31565,91.4
1533,Moderate,female,caucasian,48,86301,0.02214,0.08633,48398,0.16577,14.3
1535,Moderate,female,caucasian,51,95336,0,0.06076,58636,0,31.1
1536,Liberal,female,caucasian,39,94578,0,0.14163,62908,0.87789,95.1
1538,Liberal,female,caucasian,31,90026,0,0.0709,42865,0.58453,94.9
1539,Moderate,female,caucasian,69,90045,0,0.30405,75208,0.16148,23.5
1541,Moderate,female,caucasian,64,91321,0,0.13199,64844,0.49584,39.6
1543,Moderate,female,caucasian,71,92553,0.03171,0.01811,29491,0.317,92
1546,Moderate,female,caucasian,73,92804,0,0.13413,97656,0.1559,92.2
1548,Conservative,female,caucasian,61,92130,0.00928,0.42764,126676,0.27815,5.2
1549,Conservative,female,hispanic,38,95695,0.01895,0.10745,67537,0,15.6
1551,Liberal,female,caucasian,60,94112,0.05459,0.04054,84063,0.27934,98.1
1554,Conservative,female,caucasian,50,95678,0.01275,0.13129,83757,0.21403,5.2
1555,Dont Know/ Refused,female,caucasian,53,93307,0.00791,0.01192,43735,0,36.5
1559,Moderate,female,hispanic,36,95776,0.05425,0.10465,78376,0.10842,93.5
1560,Liberal,female,caucasian,67,90028,0.10664,0.1546,23750,0.89428,87.5
1564,Conservative,female,hispanic,44,92545,0.04483,0.04443,19830,0.17223,61.2
1565,Moderate,female,caucasian,33,95501,0,0.07169,17697,0.19874,71.3
1567,Liberal,female,hispanic,26,94531,0.02224,0.05622,101321,0.01182,61.9
1568,Conservative,female,caucasian,25,92252,0,0.04476,38750,0.21285,91.1
1569,Liberal,female,asian,24,94112,0.05459,0.04054,84063,0.27934,78.7
1570,Moderate,female,asian,25,94703,0.07363,0.16582,52641,0.36617,62.3
1572,Moderate,female,hispanic,38,92227,0.0468,0.00486,20800,0.16966,73
1573,Conservative,female,caucasian,35,93611,0.02247,0.08097,88101,0,22.6
1574,Liberal,female,hispanic,22,91343,0.03145,0,31071,0.79759,77.9
1576,Moderate,female,caucasian,70,80223,0,0.0303,43173,0.04098,24.3
1578,Liberal,female,hispanic,52,80239,0,0.03987,51250,0,44.7
1581,Moderate,female,caucasian,29,80014,0.01815,0.36651,52083,0.43079,80.5
1584,Moderate,female,caucasian,42,6790,0.02145,0.09198,65000,0.07237,19.8
1595,Liberal,female,black,45,34221,0.11303,0.02934,29731,0.04627,79.3
1596,Conservative,female,caucasian,58,33009,0.0508,0.13179,48423,0.28402,73.7
1599,Liberal,female,black,32,32773,0.03139,0.0864,54583,0.24559,71.4
1602,Liberal,female,caucasian,69,34608,0.05,0.05416,46850,0,85.7
1603,Moderate,female,black,38,32839,0.02848,0.01549,27631,0.70999,71.6
1605,Liberal,female,caucasian,58,33426,0.01641,0.07878,56319,0.01148,21.1
1606,Liberal,female,caucasian,73,33403,0.03034,0.08197,40810,0.25456,47.5
1607,Liberal,female,caucasian,68,33770,0.10732,0.12052,35505,0.29266,74.7
1608,Moderate,female,caucasian,69,33713,0.06327,0.05428,72308,0,66.4
1610,Conservative,female,caucasian,66,32708,0.01207,0.17922,70518,0.01373,30.9
1611,Moderate,female,caucasian,70,34476,0,0.07131,40263,0.00381,46.5
1612,Conservative,female,caucasian,37,34994,0.00553,0.03885,36003,0.66744,51.3
1614,Moderate,female,caucasian,47,34953,0.00368,0.03998,55340,0,46.5
1616,Moderate,female,caucasian,28,34243,0.09771,0.11682,41098,0.46272,60.9
1617,Moderate,female,asian,55,32726,0,0.02362,33896,0.22092,67.3
1618,Liberal,female,asian,29,33025,0.01016,0.0776,41843,0.43153,69
1620,Conservative,female,caucasian,54,32038,0.01006,0.03827,29954,0,57.7
1621,Liberal,female,hispanic,27,33021,0,0.11061,87865,0,90.7
1622,Conservative,female,black,44,32218,0.03514,0.02207,33257,0.61517,93.5
1623,Dont Know/ Refused,female,caucasian,26,32507,0.03513,0.08676,46472,0.09833,26.1
1625,Moderate,female,caucasian,65,33912,0,0.16261,66566,0.11931,25.5
1628,Conservative,female,black,36,31602,0,0.09241,35952,0.09601,57.2
1631,Moderate,female,black,34,30337,0.13423,0.06682,9340,0.95217,81
1633,Moderate,female,caucasian,78,31522,0.01705,0.21849,94519,0.03925,10.7
1634,Liberal,female,black,61,30087,0,0.10982,47301,0,65.7
1635,Conservative,female,caucasian,76,30265,0,0.10012,70601,0,13.1
1637,Liberal,female,caucasian,38,30620,0,0.04163,51942,0.02413,33.6
1638,Dont Know/ Refused,female,caucasian,64,30308,0.0328,0.16754,58573,0.28685,41
1640,Liberal,female,caucasian,28,30030,0,0.08743,75801,0,77
1641,Moderate,female,asian,38,96786,0.11544,0.00936,47540,0.53386,66.4
1642,Conservative,female,asian,55,96707,0.00208,0.07173,95491,0.0864,48.5
1643,Conservative,female,caucasian,63,50613,0.05334,0.07762,42959,0.15964,43.8
1646,Liberal,female,caucasian,48,52405,0,0.06419,44659,0.03711,49.4
1648,Dont Know/ Refused,female,caucasian,31,52556,0.05477,0.13689,46838,0.02936,82.4
1649,Liberal,female,caucasian,21,50265,0,0.25217,116383,0,75.4
1652,Moderate,female,caucasian,61,83676,0.00368,0.05825,49331,0,10.8
1653,Moderate,female,caucasian,62,83705,0.0508,0.07344,56116,0.11202,73.5
1654,Moderate,female,caucasian,76,83686,0.02969,0.05484,39844,0.04172,26.2
1656,Moderate,female,caucasian,31,83226,0.12913,0.02922,27473,0.03831,21.6
1660,Moderate,female,caucasian,50,60622,0.05169,0.23579,63056,0.46637,82.8
1661,Conservative,female,caucasian,76,60015,0,0.22521,77992,0.2906,18.3
1662,Conservative,female,caucasian,74,60544,0.00269,0.05433,61592,0.0075,45.1
1666,Moderate,female,caucasian,61,60515,0.08362,0.09623,74408,0.01318,76.3
1667,Moderate,female,caucasian,72,60707,0,0.28192,68114,0.02836,59.8
1671,Liberal,female,unknown,46,60958,0.02918,0.06473,50911,0.11866,78
1672,Conservative,female,black,71,60478,0,0.12012,50603,0.05336,93.9
1677,Liberal,female,caucasian,68,46013,0.06599,0.0687,46330,0,67.5
1683,Conservative,female,caucasian,72,42726,0.00913,0.04932,39583,0.06191,10
1686,Conservative,female,caucasian,55,41522,0,0.02342,28784,0,39.8
1688,Liberal,female,caucasian,76,40514,0.00533,0.25279,71538,0.01554,64.9
1689,Conservative,female,caucasian,55,42101,0,0.02433,26988,0,9.4
1692,Moderate,female,black,29,40160,0.04751,0.01376,45497,0.18162,86.6
1693,Liberal,female,caucasian,27,40214,0.03611,0.0192,20131,0.50072,68.5
1694,Liberal,female,black,21,40212,0,0.01268,30385,0.15173,88.5
1695,Liberal,female,caucasian,33,40215,0,0.07709,28173,0,82.1
1696,Liberal,female,black,70,70501,0.05832,0.15121,31989,0.23568,93.3
1697,Liberal,female,black,43,70634,0.05243,0.02323,51544,0.03229,55.3
1698,Conservative,female,caucasian,69,70356,0,0.03567,36906,0.04457,63.4
1699,Moderate,female,black,42,70734,0,0.07708,69531,0.00285,67.3
1700,Moderate,female,caucasian,25,70458,0.01518,0.09639,59804,0.0635,18.2
1701,Liberal,female,caucasian,47,2494,0.0613,0.35224,100083,0.40535,94.3
1702,Liberal,female,unknown,54,1201,0.13433,0.03145,36211,0.61644,25.4
1712,Moderate,female,caucasian,49,1093,0.04292,0.14151,52185,0.1856,NA
1717,Liberal,female,caucasian,45,20874,0.0114,0.23786,95958,0.17539,95.9
1718,Moderate,female,caucasian,72,21228,0.01268,0.29259,68393,0.13173,47.2
1720,Moderate,female,black,50,21613,0.12724,0.04737,40208,0.35038,87.6
1722,Liberal,female,caucasian,62,21060,0,0.06588,67051,0.36287,89.9
1724,Liberal,female,caucasian,28,20886,0,0.30527,140815,0,92.3
1725,Moderate,female,black,26,21742,0,0.1041,35449,0.26384,75.6
1733,Moderate,female,caucasian,67,48879,0.01915,0.03392,51875,0.04103,16.8
1735,Moderate,female,caucasian,68,48435,0.02517,0.01559,53201,0,42
1743,Liberal,female,caucasian,32,48706,0,0.04816,47813,0.01192,52.1
1744,Moderate,female,caucasian,32,49651,0.01461,0.02198,36197,0.01511,44.3
1749,Conservative,female,caucasian,61,49512,0,0.08672,52750,0.21886,24.7
1750,Liberal,female,caucasian,54,48910,0.03406,0.06591,17188,0.41968,72.6
1751,Liberal,female,caucasian,38,48072,0.0167,0.08202,81523,0,53.8
1752,Liberal,female,black,29,48217,0,0.04908,25580,0,86.9
1755,Liberal,female,caucasian,28,48842,0,0.07629,68484,0.00983,63.8
1757,Dont Know/ Refused,female,caucasian,72,55904,0,0.02544,48636,0,44.8
1760,Moderate,female,caucasian,76,55805,0.07907,0.26267,41996,0.05869,43
1767,Conservative,female,caucasian,31,56071,0.07075,0.11439,61060,0.00528,38
1768,Moderate,female,caucasian,32,56007,0.01382,0.12709,60938,0.19023,44.5
1771,Moderate,female,caucasian,69,64012,0,0.15749,64583,0.128,33.9
1772,Conservative,female,caucasian,58,65757,0.00459,0.06173,39122,0.14969,28.3
1773,Conservative,female,caucasian,53,64075,0.00469,0.10905,90284,0,30.5
1774,Conservative,female,caucasian,41,65605,0.02024,0.05245,34698,0.04093,30.5
1775,Conservative,female,caucasian,51,63730,0,0.01357,31375,0,29.8
1776,Conservative,female,caucasian,68,65679,0.01913,0.06891,42108,0.07709,19.4
1778,Conservative,female,caucasian,32,65622,0,0.04825,42880,0,32.9
1779,Moderate,female,caucasian,50,65725,0,0.06151,39167,0,50.8
1782,Liberal,female,black,58,64132,0,0.03607,53994,0,87.1
1785,Moderate,female,caucasian,39,64850,0,0.04481,36723,0,27.2
1786,Liberal,female,caucasian,47,65014,0,0.05278,53750,0,36.3
1791,Moderate,female,caucasian,72,28805,0.01409,0.22626,37917,0.19739,71.7
1792,Moderate,female,caucasian,62,28803,0.01748,0.11196,17785,0.4489,26.8
1793,Conservative,female,caucasian,43,27545,0.02646,0.06753,69298,0.12966,7.1
1796,Conservative,female,caucasian,56,27886,0.02754,0.0556,46538,0.04944,15.7
1797,Moderate,female,caucasian,63,27045,0,0.01845,33468,0,21.5
1798,Moderate,female,black,35,27573,0,0.06938,35500,0.10191,81.4
1799,Conservative,female,black,67,28144,0,0.20159,66848,0.15139,77.8
1800,Liberal,female,caucasian,25,27587,0,0.06652,65840,0,66.6
1801,Dont Know/ Refused,female,caucasian,26,28382,0,0.06683,45395,0,47.4
1802,Dont Know/ Refused,female,hispanic,32,28306,0.00863,0.03299,47417,0.36479,63.1
1804,Conservative,female,black,23,28562,0.02987,0.04974,46940,0.02139,74.7
1805,Dont Know/ Refused,female,caucasian,44,28012,0,0.04658,47443,0.29843,28.9
1806,Conservative,female,caucasian,69,68850,0,0.06113,39750,0.0217,7.3
1812,Conservative,female,caucasian,68,7419,0,0.05655,77740,0.19834,50.2
1813,Conservative,female,caucasian,47,7827,0.01416,0.0323,78571,0,6.8
1817,Moderate,female,caucasian,59,8361,0,0.09104,58858,0,65.2
1820,Dont Know/ Refused,female,black,32,7601,0,0.09312,64244,0.90207,83.7
1821,Liberal,female,caucasian,58,7442,0,0.04129,77734,0,85.6
1823,Conservative,female,hispanic,36,89044,0.00892,0.16555,81235,0.00042,84.6
1824,Moderate,female,caucasian,31,89123,0.0342,0.09161,69091,0.31352,84.4
1830,Dont Know/ Refused,female,black,53,10466,0.05611,0.00645,26199,0.97564,93.1
1832,Moderate,female,caucasian,72,11375,0.05983,0.10097,54870,0.45198,91.3
1833,Dont Know/ Refused,female,caucasian,62,11357,0.05416,0.20112,92614,0.23533,36.1
1835,Liberal,female,black,40,10474,0.14671,0.0349,36797,0.76753,93.6
1837,Moderate,female,hispanic,43,11207,0,0.06561,46250,0.54106,86.9
1838,Moderate,female,caucasian,59,12095,0,0.09799,92344,0,63.4
1841,Dont Know/ Refused,female,caucasian,38,14450,0.00484,0.14208,77708,0,48.1
1851,Liberal,female,hispanic,29,10453,0.15014,0.0502,22461,0.90004,92
1853,Liberal,female,caucasian,27,10012,0.12698,0.30111,58750,0.96482,85.7
1860,Liberal,female,caucasian,61,45324,0.12727,0.04085,47813,0.14472,88.1
1864,Conservative,female,caucasian,69,43017,0.01586,0.1937,114366,0,7.8
1865,Liberal,female,caucasian,62,44236,0.01041,0.25845,126708,0.08175,77.9
1868,Conservative,female,caucasian,41,44081,0,0.02778,29438,0.05529,50.7
1870,Moderate,female,black,39,44320,0,0.03639,15208,0.37406,70.1
1873,Conservative,female,caucasian,53,43138,0.02128,0.05285,33304,0.14835,73.1
1874,Dont Know/ Refused,female,black,37,45449,0.04788,0.07031,35524,0.62515,83.7
1876,Moderate,female,caucasian,29,44460,0,0.045,33594,0.27425,50.2
1879,Conservative,female,caucasian,39,73005,0,0.07763,50859,0,21.2
1880,Conservative,female,caucasian,69,74021,0,0.10977,78849,0,55.8
1881,Dont Know/ Refused,female,black,58,74126,0,0,42955,0,90.2
1883,Moderate,female,caucasian,33,97477,0.02488,0.10059,85625,0,91.3
1884,Conservative,female,caucasian,36,97478,0.05804,0.04635,37372,0.04255,11.2
1887,Conservative,female,caucasian,76,97224,0,0.04021,34196,0.54811,9.3
1891,Dont Know/ Refused,female,caucasian,25,97128,0.02276,0.12051,68913,0.02221,15.4
1892,Moderate,female,caucasian,34,97386,0,0.0252,36852,0.00699,37.9
1893,Liberal,female,caucasian,75,15010,0.21028,0.0828,48068,0.07237,92
1895,Moderate,female,caucasian,68,18512,0.01147,0.14389,56042,0.08205,86.7
1898,Moderate,female,caucasian,69,17013,0.00395,0.08327,60053,0.15141,7.8
1905,Conservative,female,caucasian,40,17543,0,0.08827,68977,0.04969,11.7
1908,Moderate,female,caucasian,73,18017,0.01183,0.20811,99497,0.05981,37.8
1909,Conservative,female,caucasian,40,17109,0.04172,0.09777,51559,0.15298,10.7
1911,Conservative,female,caucasian,55,29601,0.02297,0.11556,29470,0.2963,34.7
1912,Liberal,female,black,70,29412,0,0.15715,58418,0.02596,77.7
1915,Dont Know/ Refused,female,black,36,29203,0.12333,0.17846,40515,0.09248,67.5
1916,Liberal,female,caucasian,64,29302,0,0.01747,44514,0.21407,77.6
1917,Moderate,female,caucasian,30,29464,0.01668,0.11775,66088,0.04704,30.2
1918,Moderate,female,caucasian,76,57301,0,0.07503,46250,0.25552,12.3
1920,Moderate,female,caucasian,30,57201,0,0.02461,34955,0.13956,63.3
1926,Dont Know/ Refused,female,caucasian,42,37620,0,0.02611,18182,0.04531,36.9
1927,Dont Know/ Refused,female,caucasian,74,78957,0,0.04357,36719,0,39.1
1929,Conservative,female,caucasian,60,75248,0.01433,0.12135,52655,0.74157,52.3
1932,Moderate,female,caucasian,57,78956,NA,NA,NA,NA,40.4
1934,Moderate,female,caucasian,69,76015,0.025,0.0691,51250,0.10348,41.8
1937,Moderate,female,caucasian,55,76118,0.0285,0.03146,57708,0.14412,32.1
1938,Moderate,female,caucasian,67,76013,0.3625,0.02963,13224,0.92047,48.9
1939,Liberal,female,hispanic,45,78640,0.01228,0.04199,65804,0.01086,54.1
1940,Conservative,female,caucasian,55,78669,0.00682,0.06667,59653,0,43.4
1941,Moderate,female,caucasian,55,77320,0,0.02781,44557,0.00716,49.2
1942,Moderate,female,black,46,76549,0.00396,0.04482,55841,0.1347,53.1
1943,Conservative,female,caucasian,44,76023,0.00812,0.04364,55703,0.03389,29
1945,Conservative,female,caucasian,23,78066,0.02765,0.06444,46348,0.05259,36
1946,Moderate,female,hispanic,23,78574,0,0.00388,28205,0,52.5
1948,Moderate,female,caucasian,35,84020,0.01668,0.10701,71016,0.11282,22.1
1952,Conservative,female,caucasian,41,84025,0.01168,0.12581,74306,0.02876,56.6
1954,Liberal,female,caucasian,31,84101,0.09018,0.04822,27545,0.31507,53.6
1957,Moderate,female,caucasian,37,84660,0.00342,0.10013,72946,0.01131,42.2
1959,Liberal,female,caucasian,35,22201,0.07907,0.49365,92373,0.67467,82.2
1962,Liberal,female,caucasian,64,22701,0.0199,0.09397,63700,0.21361,76.2
1963,Conservative,female,caucasian,71,22630,0,0.14524,76056,0,17.6
1964,Liberal,female,caucasian,45,24153,0,0.09641,61151,0,84.2
1966,Moderate,female,caucasian,50,22152,0,0.26925,112935,0.00917,32
1968,Moderate,female,caucasian,38,23060,0,0.11832,67764,0,85.3
1969,Conservative,female,caucasian,57,22101,0,0.45302,151125,0,50.9
1971,Liberal,female,caucasian,28,23120,0,0.17673,117500,0,73.1
1972,Conservative,female,caucasian,62,23831,0,0.22062,107361,0,16.5
1974,Liberal,female,caucasian,62,98580,0.03674,0.07892,56773,0.18439,61.6
1976,Moderate,female,asian,31,98662,0,0.02418,50341,0.18546,78.5
1977,Dont Know/ Refused,female,caucasian,32,98053,0,0.21855,147583,0,80.1
1978,Liberal,female,caucasian,64,99223,0.01336,0.21067,75464,0.1152,91.8
1980,Moderate,female,caucasian,38,98422,0.04891,0.22359,70192,0.28437,74.9
1984,Conservative,female,caucasian,57,98908,0.02648,0.072,65227,0,48.7
1985,Liberal,female,caucasian,26,99338,0.00577,0.10121,59939,0.00642,42.6
1987,Liberal,female,caucasian,26,98023,0.03962,0.0296,56685,0,78.6
1988,Liberal,female,caucasian,65,53546,0.01442,0.11442,71892,0.14094,68.4
1990,Moderate,female,caucasian,65,53132,0.02256,0.03311,31875,0.40483,37.9
1992,Dont Know/ Refused,female,caucasian,53,54848,0.00763,0.02011,45550,0.00721,28.2
1993,Moderate,female,caucasian,59,53172,0,0.04656,35179,0.38613,47.3
1995,Moderate,female,caucasian,33,53144,0,0.00971,44018,0.22532,54.7
1998,Moderate,female,caucasian,57,26757,0.04721,0.11558,28958,0.07412,68.4
1,Moderate,male,caucasian,65,35124,0,0.09406,60199,0.04015,29.4
9,Moderate,male,caucasian,63,71929,0.00856,0.04482,39091,0,53.3
10,Liberal,male,caucasian,59,72703,0.03026,0.0785,31858,0.4876,84.4
11,Moderate,male,unknown,64,85226,0.00817,0.28312,102344,0.22685,8
12,Conservative,male,caucasian,38,85254,0,0.10741,101071,0,6.8
13,Moderate,male,caucasian,69,85383,0.02548,0.09857,55223,0.17311,47.9
